ra2_1,Dec-02_1,LGM_TOT_P50_1,ra2_2,Dec-02_2,petroRad_i,expAB_i,expPhi_i,averagelopsided,LGM_TOT_P50_2,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,OBJID,U,G,R,I,Z,R50_ARCSEC,R90_ARCSEC,REDSHIFT,REDSHIFTERR,REDSHIFTCONF,MU,MG,MR,MI,MZ,IVAN_DENSITY,IVAN_MIN_DENSITY,IVAN_MAX_DENSITY,ZMIN,ZMAX,LOGMSTAR_BALDRY06,REDNESS_BALDRY06,MEDIAN,MODE,AVG,GroupID,GroupSize,Separation
209.0127965,8.845875377,8.656316,209.0127965,8.845875377,1.354695,0.739916,34.01374,0.02162861,8.656316,0.002785409,0.002785409,0.002785409,0.002785409,0.002785409,0.002785409,0.002785409,0.008353574,0.011178476,0.013065208,0.0144131,0.015338209,0.01570651,0.015771888,0.017044224,0.017677198,0.01559273,0.016377508,0.016241898,0.016038055,0.015157831,0.014658629,0.01403503,0.013370275,0.012801111,0.012382967,0.011620674,0.010911307,0.010612219,0.009694376,0.00925985,0.008027198,0.006870857,0.006632902,0.007078226,0.007803137,0.008748376,0.009992932,0.011733794,0.013391852,0.013351089,0.0111724,0.007486451,0.007197562,0.009818791,0.012254362,0.013876384,0.01685434,0.018806828,0.004653094,0.004249738,0.007153764,0.009799458,0.011695914,0.011714823,0.011204759,0.01244972,0.012775939,0.012791445,0.016466765,0.019054903,0.022353964,0.023820129,0.025626832,0.027432474,0.029074859,0.030752642,0.032275956,0.034682167,0.036516071,0.038602556,0.033963461,0.036538966,0.039986171,0.043821568,0.047771765,0.049364839,0.050726481,0.052272161,0.053580821,0.053079972,0.051830102,0.050988534,0.049640961,0.047295423,0.046827401,0.041754099,0.036230475,0.032445889,0.029090475,0.026396936,0.023451642,0.021418677,0.017662103,0.015751109,0.013034169,0.01551533,0.018183388,0.016096718,0.015513342,0.015445097,0.016203654,0.015089496,0.016059418,0.019046983,0.021977573,0.022661067,0.023267185,0.026792017,0.028260149,0.029693566,0.030777706,0.033327236,0.02279362,0.011474303,0.007278733,0.0024374,0.002993414,0.005172444,0.005952616,0.008493615,0.008411854,0.008887219,0.007429984,0.007804291,5.87737E17,18.0918808,17.02619743,16.7199707,16.80620003,17.37198257,5.691627502,11.12561989,0.022674801,8.74E-5,0.980548978,-16.958336,-17.968828,-18.29521,-18.144756,-17.559402,-0.4503,-0.5089,-0.3916,0.01,0.037082896,8.94562,-0.53025043,,,,1,2,0.0
187.0242101,41.87106589,8.774696,187.0242101,41.87106589,17.36682,0.9282384,128.6221,0.050618915,8.774696,0.020352694,0.017156893,0.023595089,0.017383301,0.013740731,0.016272809,0.010275703,0.022696849,0.034914516,0.020810461,0.017895893,0.015597869,0.024725227,0.033181324,0.031740145,0.035804111,0.036691667,0.015165254,0.008772213,0.029510373,0.045505772,0.041471997,0.047421826,0.054655131,0.042751171,0.028801723,0.027971482,0.023560957,0.018704613,0.017102792,0.023833098,0.026122246,0.028118944,0.031948627,0.043147345,0.030938785,0.034356381,0.038401714,0.058502869,0.066379963,0.05589647,0.046976868,0.035369197,0.027102656,0.026667569,0.050333404,0.078093264,0.072169221,0.084183444,0.083861459,0.076650435,0.048179955,0.04772348,0.051414245,0.078581513,0.087961039,0.061848876,0.036479304,0.054382576,0.073298834,0.059271686,0.05782321,0.05003409,0.057072348,0.080431113,0.06673816,0.029754555,0.035516412,0.060771174,0.048052972,0.026597332,0.042178102,0.04485539,0.056116123,0.029789416,0.033184427,0.033288696,0.031172783,0.011862983,0.029982938,0.041708734,0.066370124,0.051050559,0.035766832,0.085824253,0.028187871,0.041496415,0.063322055,0.053752726,0.087222072,0.091220128,0.009409341,0.078078957,0.096177177,0.077686027,0.075258744,0.073479757,0.034261769,0.021193924,0.114014177,0.082754668,0.083097944,0.135266203,0.064401209,0.054933229,0.043855072,0.037463372,0.066637598,0.109188354,0.14393086,0.146826587,0.080057185,0.124961995,0.061811921,0.089485199,0.019804712,0.231040337,0.131214725,0.055485404,0.203634941,0.092146712,0.189341059,0.187626917,0.185494056,0.179924556,5.8801799E17,17.11503601,15.83659172,15.53662014,15.48136616,15.48023415,8.438368797,16.06661034,0.0128132,1.99E-4,0.953924,-16.68094,-17.890356,-18.139378,-18.226873,-18.186468,-1.3696,-1.5666,-1.1727,0.01,0.034580242,8.921759,-0.45982254,-2.590632,-2.7,-2.3598351,2,10,0.0
142.013568,48.5267071,8.30462,142.013568,48.5267071,7.741475,0.5708608,-18.49676,0.05906137,8.30462,0.062501586,0.068792533,0.053437943,0.043484316,0.042923851,0.027377004,0.025137076,0.026723912,0.030062905,0.032162298,0.023788087,0.019808847,0.018286884,0.019208014,0.027375583,0.027426521,0.027163346,0.027571778,0.033297474,0.034597114,0.031368126,0.033431788,0.035384243,0.040492179,0.045061759,0.053301583,0.060643972,0.051200104,0.046765132,0.044949975,0.044214554,0.046010029,0.049007322,0.051721256,0.057828385,0.064944646,0.065087908,0.068611442,0.064205404,0.06109595,0.063753931,0.071698779,0.064378296,0.054239743,0.051037504,0.057239415,0.063259208,0.064491758,0.069039389,0.072693746,0.055918399,0.056264863,0.05162204,0.043653379,0.038896841,0.037298797,0.050821894,0.062970921,0.059628835,0.065096282,0.076585329,0.074625103,0.077907237,0.07329656,0.079802737,0.079066715,0.070918453,0.07411696,0.076077371,0.078132032,0.061115629,0.066070124,0.071605535,0.07144867,0.06002022,0.063413706,0.060166315,0.060545567,0.040482742,0.014812629,0.023816275,0.043885459,0.052388738,0.059675938,0.064792391,0.072636301,0.078281484,0.085795482,0.097943467,0.071618698,0.0600431,0.063002974,0.064223733,0.060570031,0.056895939,0.05554977,0.064538484,0.048874098,0.062267195,0.05774745,0.06656161,0.090916759,0.09182535,0.094630772,0.090045245,0.078890056,0.077992139,0.087890503,0.091187336,0.095100258,0.126603883,0.124768892,0.113080956,0.095087453,0.07851147,0.084759196,0.084132056,0.087431488,0.104307198,0.103067989,0.097751704,0.11148212,0.094476969,0.107989,0.107331818,5.8773198E17,17.68545914,16.88536644,16.66767883,16.55126572,16.52942467,3.782926559,7.929870605,0.0154552,8.69E-5,0.973155975,-16.488546,-17.23865,-17.472412,-17.567446,-17.56847,-0.8029,-0.8379,-0.7679,0.01,0.025605956,8.455675,-0.7951819,-1.9868728,-2.05,-1.936962,3,6,0.0
140.9153617,54.4834493,8.734002,140.9153617,54.4834493,21.59197,0.5856955,-25.4036,0.057379634,8.734002,0.022824298,0.020310128,0.017496687,0.047994881,0.065115532,0.049689982,0.045841548,0.035152197,0.031956934,0.006907898,0.010451992,0.020341587,0.021646464,0.017150866,0.01601512,0.022741759,0.036006205,0.024092426,0.029096918,0.018146536,0.014219388,0.0136265,0.034232954,0.022765746,0.023192383,0.02709967,0.042065144,0.04589345,0.051765995,0.068962356,0.08110551,0.091975576,0.071840476,0.056286989,0.038664341,0.057246238,0.031054439,0.035649515,0.027804419,0.03184105,0.075149204,0.071195737,0.084956294,0.056680893,0.052233232,0.022485568,0.053293989,0.058269138,0.077033311,0.08228079,0.073731049,0.065465215,0.060934674,0.049990633,0.085280141,0.093135027,0.099741755,0.104671828,0.060025049,0.054160562,0.056855683,0.041585467,0.051208932,0.048786146,0.043272498,0.041231997,0.056857277,0.035171634,0.033654946,0.047655096,0.032440214,0.052319367,0.034863896,0.025246461,0.055823454,0.057246045,0.057807768,0.081059101,0.086771919,0.086111685,0.08339795,0.104240613,0.098614604,0.088399919,0.099475416,0.109697811,0.117337122,0.08345213,0.03519846,0.04292659,0.065917581,0.08738435,0.093351969,0.077966199,0.044815976,0.0508406,0.051403919,0.087189323,0.124226283,0.106809868,0.079986441,0.058912955,0.042634532,0.032266421,0.049405133,0.027113271,0.053881117,0.068042816,0.042062982,0.100355828,0.072220312,0.071362174,0.132419882,0.105675994,0.094315182,0.06583645,0.133447506,0.100777259,0.085235856,0.143017661,0.110699046,0.105190663,0.114575223,0.02944889,0.098960738,5.8800899E17,17.39453506,16.02750587,15.58590508,15.69064522,15.76455498,11.08623695,20.62489891,0.0112595,1.99E-4,0.979229987,-16.090906,-17.446465,-17.854815,-17.737038,-17.63072,-1.2457,-1.422,-1.0693,0.01,0.030425733,8.932867,-0.23752058,-3.508802,-3.55,-3.32864,4,4,0.0
142.013568,48.5267071,8.30462,142.013568,48.5267071,7.741475,0.5708608,-18.49676,0.05906137,8.30462,0.062501586,0.068792533,0.053437943,0.043484316,0.042923851,0.027377004,0.025137076,0.026723912,0.030062905,0.032162298,0.023788087,0.019808847,0.018286884,0.019208014,0.027375583,0.027426521,0.027163346,0.027571778,0.033297474,0.034597114,0.031368126,0.033431788,0.035384243,0.040492179,0.045061759,0.053301583,0.060643972,0.051200104,0.046765132,0.044949975,0.044214554,0.046010029,0.049007322,0.051721256,0.057828385,0.064944646,0.065087908,0.068611442,0.064205404,0.06109595,0.063753931,0.071698779,0.064378296,0.054239743,0.051037504,0.057239415,0.063259208,0.064491758,0.069039389,0.072693746,0.055918399,0.056264863,0.05162204,0.043653379,0.038896841,0.037298797,0.050821894,0.062970921,0.059628835,0.065096282,0.076585329,0.074625103,0.077907237,0.07329656,0.079802737,0.079066715,0.070918453,0.07411696,0.076077371,0.078132032,0.061115629,0.066070124,0.071605535,0.07144867,0.06002022,0.063413706,0.060166315,0.060545567,0.040482742,0.014812629,0.023816275,0.043885459,0.052388738,0.059675938,0.064792391,0.072636301,0.078281484,0.085795482,0.097943467,0.071618698,0.0600431,0.063002974,0.064223733,0.060570031,0.056895939,0.05554977,0.064538484,0.048874098,0.062267195,0.05774745,0.06656161,0.090916759,0.09182535,0.094630772,0.090045245,0.078890056,0.077992139,0.087890503,0.091187336,0.095100258,0.126603883,0.124768892,0.113080956,0.095087453,0.07851147,0.084759196,0.084132056,0.087431488,0.104307198,0.103067989,0.097751704,0.11148212,0.094476969,0.107989,0.107331818,5.8773198E17,17.68545914,16.88536644,16.66767883,16.55126572,16.52942467,3.782926559,7.929870605,0.0154552,8.69E-5,0.973155975,-16.488546,-17.23865,-17.472412,-17.567446,-17.56847,-0.8029,-0.8379,-0.7679,0.01,0.025605956,8.455675,-0.7951819,-1.9868728,-2.05,-1.936962,3,6,0.0
146.3761389,6.376822256,8.7779045,146.3761389,6.376822256,21.15513,0.5683868,99.78516,0.059753433,8.7779045,0.027610139,0.03230727,0.001484067,0.007171921,0.017594308,0.016878663,0.020000327,0.01564106,0.018370417,0.01860588,0.019799097,0.012003182,0.026508906,0.02249626,0.01821242,0.018645675,0.010162813,0.004805627,0.014793862,0.010729764,5.24E-4,0.014046821,0.026808344,0.01683754,0.011008848,0.015075467,0.018974241,0.016443407,0.017328379,0.025119182,0.025574543,0.032668008,0.023852607,0.00732269,0.020619063,0.014287581,0.022163551,0.021916912,0.017061268,0.034762156,0.035080801,0.009016795,0.024966823,0.052801095,0.054328347,0.070305322,0.062376503,0.062588868,0.043334864,0.037824849,0.054470184,0.064163541,0.073017921,0.075085355,0.061012907,0.034513444,0.067235124,0.070457952,0.067913059,0.070466,0.070596921,0.080831889,0.090344254,0.103368108,0.127990974,0.076168781,0.074272408,0.047389554,0.08063923,0.098223111,0.134544837,0.109673573,0.086309035,0.082594584,0.09892219,0.150345381,0.168317095,0.157772448,0.116535598,0.126786391,0.118354875,0.126564647,0.099828978,0.103261302,0.105322749,0.136163312,0.142328999,0.143740762,0.092905361,0.092623414,0.092556322,0.057516108,0.024149867,0.02887731,0.034854308,0.055113425,0.044042233,0.042900163,0.034088511,0.031640998,0.032731988,0.058825295,0.027832173,0.054289476,0.063097659,0.055238291,0.073066286,0.05328546,0.089547022,0.145273856,0.132999028,0.102998761,0.060955892,0.080338161,0.059634982,0.086702393,0.141752019,0.156883045,0.092421464,0.183253104,0.161070351,0.190124974,0.27120569,0.248394626,0.278449374,5.8773301E17,17.32754135,15.61388969,15.20687294,15.20282173,15.67753983,9.307008743,21.64313889,0.0103803,9.85E-5,0.896862984,-15.984932,-17.683897,-18.040249,-18.047777,-17.544346,-0.878,-1.0011,-0.7548,0.01,0.033074025,9.159431,0.013607264,-2.4972959,-2.55,-2.414998,5,2,0.0
196.4706919,57.56798539,8.71356,196.4706919,57.56798539,20.50967,0.6061965,72.40762,0.076997752,8.71356,0.076319577,0.054905384,0.039498887,0.032875944,0.024685569,0.011496937,0.033753893,0.046456952,0.047521691,0.033400229,0.016594796,0.007793664,0.030627505,0.021464679,0.015940346,0.027412156,0.004380243,0.005869864,0.006805908,0.021811863,0.033108517,0.019614859,0.030798084,0.019619008,0.01445327,0.037915171,0.032070498,0.028642636,0.01249336,0.01572993,0.009763344,0.036022851,0.015873331,0.037035192,0.036706418,0.026435625,0.047180078,0.01486988,0.062584517,0.093519161,0.125841633,0.121627948,0.039565372,0.031558137,0.07181223,0.099299286,0.073943741,0.026808228,0.045085165,0.056546131,0.05920289,0.033383318,0.031006071,0.053454412,0.017557738,0.042066373,0.106515907,0.123037016,0.067934573,0.050889067,0.044444631,0.063943349,0.040291049,0.064077443,0.066395395,0.065941617,0.087141386,0.17155341,0.200855805,0.167841957,0.196892609,0.188033639,0.202485412,0.221540101,0.19530756,0.157092593,0.144155035,0.152488232,0.139424157,0.118164786,0.144533905,0.162174251,0.13663504,0.07681089,0.073837695,0.020018856,0.051692484,0.058648996,0.122274413,0.113502077,0.155973666,0.191127575,0.107115925,0.103651821,0.110682435,0.043595132,0.091525597,0.142761472,0.106773671,0.066705156,0.065783151,0.073641464,0.035165754,0.080510345,0.062790116,0.048939259,0.088486177,0.136855574,0.072615307,0.157327573,0.075409817,0.081110293,0.14641272,0.142389945,0.166562111,0.046181333,0.063650453,0.182101254,0.258715184,0.085428908,0.140166894,0.228811693,0.136415224,0.182881909,0.088925214,5.8773597E17,17.47601128,16.40922546,16.07938194,15.96058655,16.26758575,8.549608231,18.50525093,0.0150932,1.18E-4,0.723968983,-16.643042,-17.692896,-18.027996,-18.104979,-17.784143,-1.0986,-1.155,-1.0423,0.01,0.032892525,8.9082155,-0.40350688,-2.384026,-2.55,-2.1890624,6,2,0.0
157.1030402,6.238585319,8.597005,157.1030402,6.238585319,17.40477,0.5574784,47.79783,0.075781067,8.597005,0.026280895,0.035498373,0.02941715,0.039162734,0.020171227,0.017916587,0.013936508,0.026038542,0.035874392,0.046415533,0.033671219,0.029820003,0.045838226,0.063479176,0.060456819,0.054524334,0.041567763,0.033929305,0.04870407,0.051681701,0.040180798,0.025419922,0.024837939,0.029048593,0.042929221,0.04243737,0.038655447,0.051191123,0.070033896,0.046084526,0.03181541,0.05246295,0.065663842,0.079765706,0.076688288,0.072179485,0.080906316,0.082943008,0.075049018,0.091238013,0.106419713,0.113794132,0.094790761,0.107069738,0.145869902,0.175474274,0.13588554,0.102665213,0.073681435,0.087153918,0.10530067,0.122568332,0.119660954,0.133056647,0.135632703,0.152429991,0.13981087,0.134320503,0.10041562,0.080891828,0.116840788,0.095204849,0.068760417,0.075772085,0.094082934,0.106879693,0.082581129,0.067862261,0.062821265,0.085617993,0.114734332,0.087634924,0.095720828,0.118633863,0.103519037,0.114823536,0.070229781,0.014820068,0.022091556,0.064492041,0.052110743,0.040873241,0.072853265,0.080971313,0.064274841,0.061854786,0.095658513,0.065368137,0.039321595,0.043181701,0.069214374,0.04818787,0.066620963,0.056788351,0.021342906,0.049006022,0.092219593,0.051956111,0.045934019,0.048226831,0.063666572,0.065615188,0.055679418,0.116050724,0.087978021,0.037278687,0.041443825,0.060170951,0.107186578,0.107996661,0.016236296,0.010434102,0.062883441,0.07176498,0.127951348,0.109590058,0.110441111,0.109397619,0.179164642,0.207846144,0.179251503,0.078999322,0.069036369,0.024504728,0.065848748,5.8773301E17,17.09858131,16.10773659,15.83804607,15.73373032,15.83097172,7.571994305,16.18343353,0.0124363,2.48E-4,0.921782017,-16.619997,-17.547712,-17.795218,-17.910505,-17.781532,-1.4253,-1.4847,-1.366,0.01,0.029619234,8.785151,-0.44960284,-2.5529978,-2.7,-2.295351,7,3,0.0
219.4699849,37.93306762,8.892578,219.4699849,37.93306762,11.80852,0.5222032,159.1094,0.038213056,8.892578,0.008927636,0.023935266,0.024597206,0.016240844,0.008606124,0.015408116,0.021025426,0.017785406,0.01504182,0.024317471,0.019249598,0.015717737,0.013587245,0.008872803,0.009287015,0.018957164,0.015074956,0.013830326,0.029315346,0.037154557,0.043745588,0.040631643,0.038656414,0.030398968,0.021191402,0.013549221,0.012990716,0.010062563,0.019078412,0.020667599,0.03340699,0.043997906,0.043011289,0.042324871,0.039984412,0.03289896,0.03044593,0.024346425,0.027260898,0.024301726,0.017243093,0.004070786,0.008634299,0.020749471,0.03259557,0.036456609,0.043790922,0.047758577,0.045022972,0.039278838,0.02952373,0.020874697,0.042056886,0.055592154,0.061169278,0.067870017,0.061752455,0.073895267,0.074329838,0.082390628,0.074624772,0.070637044,0.057734116,0.055714388,0.044542965,0.037204463,0.030516241,0.029718446,0.022913191,0.040999128,0.026406003,0.030161058,0.043337983,0.048707805,0.048837846,0.04046917,0.045206527,0.022526993,0.034114776,0.044749037,0.039993237,0.036750295,0.032996876,0.032395418,0.025464973,0.01014861,0.015762815,0.01885387,0.018677896,0.031499693,0.023239048,0.033790497,0.057400793,0.031058439,0.011710536,0.032328197,0.037630902,0.045384089,0.058174977,0.05468817,0.060230408,0.078922773,0.083475377,0.068056054,0.081033887,0.069211481,0.041925391,0.042586399,0.080065957,0.085088123,0.092825144,0.067166003,0.091136673,0.105318875,0.127481277,0.10387169,0.126006474,0.144327044,0.161688692,0.155362131,0.160534143,0.156840769,0.120422326,0.119883363,0.074635723,5.8801799E17,17.17126274,16.16706657,15.80181217,15.61765957,15.4702425,5.385716438,12.2603054,0.0149815,1.11E-4,0.922013998,-16.926558,-17.907326,-18.286526,-18.439821,-18.573778,-0.1285,-0.1285,-0.1285,0.01,0.036939826,9.045752,-0.35352862,-2.2686958,-2.3,-2.1776998,8,4,0.0
